Production,Land,Labor,N,P,K,Pesticides,fert
11.224456416267188,17.641474481916358,17.48840863748738,14.47069675158259,12.688501881189456,12.524530013005734,7.37650812632622,14.741553977399072
11.251274945726005,17.669417064853512,17.551285096002562,14.490697922208389,12.480293267857345,12.491255347155265,7.37650812632622,14.729198305010945
11.262102344549277,17.68044197682293,17.521392841241973,14.485123467297381,12.559644279178755,12.899222326086994,7.37650812632622,14.785648739592293
11.314267187680064,17.690475331190882,17.526905695902027,14.495907802430862,12.447723868400123,12.468025286830933,7.37650812632622,14.72748117155095
11.376876620506952,17.747453850433086,17.580417260884474,14.566823339425396,13.17423640371485,12.583645694941072,7.37650812632622,14.893290008851569
11.422026541253405,17.79268441576695,17.52498186216986,14.65238701799106,12.670231099977556,13.319796838673495,7.37650812632622,14.989975866732456
11.437964821703485,17.763788363339483,17.530731776265366,14.69594403391583,12.700143691972363,13.243119766040111,7.37650812632622,15.010618081557192
11.476458556613569,17.75709238505144,17.51069029852762,14.705671254651016,12.777269682587438,13.317520537590426,7.37650812632622,15.038505390880832
11.499890882699768,17.78580249038432,17.537335935620074,14.733108435151635,12.788402783965,13.93839257170848,7.37650812632622,15.199817946360662
11.549614129037273,17.804494623047066,17.56408142211737,14.808764923563789,12.788402783965,13.93839257170848,7.37650812632622,15.247924138501892
11.601622919731515,17.833693777206424,17.575500732672044,14.892482030902556,13.136832197364024,13.645477586274072,7.37650812632622,15.271027064285889
11.622523987576889,17.833693777206424,17.569912759643508,14.83960545734557,13.120804162460242,13.815511557963774,7.37650812632622,15.270349623492585
11.636390107465122,17.849751213815786,17.54304926956783,14.891816908666941,13.269085390024793,13.955273369904273,7.37650812632622,15.355134833604284
11.696104986940114,17.849751213815786,17.539549629557143,14.896312174076398,13.549944774098295,14.214287349062356,7.37650812632622,15.464901799738254
11.711915658270179,17.858561843342684,17.52057140925528,14.841948849297031,13.525977440051081,14.297937324492327,7.37650812632622,15.456392872419533
11.733329266595444,17.858561843342684,17.51684712407105,14.883459838312968,13.551552824599291,14.39395707248192,7.37650812632622,15.513083149581131
11.777963075937455,17.863811199136975,17.48748952499632,14.851750510953421,13.576331624367116,14.423735269156191,7.37650812632622,15.509847918836023
11.788372999753667,17.913182926890347,17.462445590997877,14.902060049425824,13.63896190584475,14.311459064170448,7.37650812632622,15.510068727013216
11.817759596239576,17.947471999809046,17.459421123775456,14.897990754671728,13.573723032855597,14.551600362918663,7.37650812632622,15.577664235513465
11.839708051043925,17.947471999809046,17.441518740307675,14.990184718204597,13.613002620250136,14.587777096965103,7.37650812632622,15.643028664527609
10.203925422776587,17.93454774903691,14.309823189646048,13.232295228568505,13.282781802386296,9.674137279312397,9.27284557732758,13.9647931220061
10.21008950984042,17.958597680048136,14.969194510649524,13.396961730063138,13.102162710901053,6.90875477931522,9.701983176325399,13.954403427152533
10.331203269579111,17.97105998147446,14.985111458637068,13.634421441403765,13.097252727448513,10.239995502805316,9.365975663507632,14.115586261108431
10.368321592451126,17.97676584105698,15.005301777293603,13.22672519452875,12.679510994367368,10.12667110305036,9.166701914946353,13.711372627977257
10.381707336553204,17.976843777911366,15.02541344454476,13.31957518872681,12.81584093453868,10.203629181337648,9.242323417829233,13.819503575249252
10.411388904784872,17.97763838706322,15.039782336973879,13.358227280903897,12.84529412258351,8.556606193773073,9.076466063419854,13.832565295620457
10.454898342780828,17.98104337339173,15.050119739079511,13.437503989837715,12.832281093414728,9.90353755128617,8.581669210600602,13.891847330211046
10.43831286595,17.971765205636377,15.101585885547836,13.629212304583358,12.736786187072655,10.522719050145906,8.75605259917045,14.003816671522152
10.575283407185038,17.986615539347408,15.147194022271343,13.68540301156877,12.706850963741102,11.002116507732017,8.90449432889673,14.05295220262253
10.462303020300782,17.96949103378404,15.199130596268567,13.65040121742345,12.797189869070415,11.7068543948059,9.033722518098907,14.10099095851421
10.49479578720404,17.95680233319584,15.241340246202821,13.667675061987245,12.930558596645795,11.680632413394541,9.148039345778804,14.147375052370135
10.502406467811108,17.971624200585673,15.290250454676537,13.669454197236423,12.65602980525263,11.904048211362516,9.10597935665144,14.097390832488218
10.66246928901762,17.975080920718348,15.32880270158677,13.761182135917378,12.743784571549938,11.689832389062683,9.168788944817948,14.15831129872211
10.687845613149458,17.97852573308694,15.38380017264701,13.813789077065934,12.855691046530296,11.791428034404715,9.22325659724273,14.229839598427548
10.674012354117417,17.98195871944999,15.448059931187776,13.858012420715475,12.956325321863265,11.883647287934126,9.211939093339879,14.29286336572052
10.764138716539604,17.67899438872249,15.476857954901796,13.90116059208037,13.047751893894652,11.968075574856442,8.963032193662675,14.352656347186414
10.808717337050858,17.6836234931707,15.42114464501888,14.119789389108401,13.258007287092584,12.14993606238455,9.018453210312527,14.565682476763316
10.878292445476164,17.688231267711377,15.41040908391812,13.925970847640807,12.880954017283226,11.841977381845098,8.68676717538769,14.3153854406336
10.610315720151938,17.65893349332032,15.307248356303903,13.992457698420774,12.860141102855792,11.534373796176098,8.012349639327795,14.334544798660154
10.704995742766139,17.65895919717706,15.3015156296078,13.848880535045879,12.73504069569176,10.425015699435255,8.30671904320269,14.157012268408542
10.763080940731738,17.65580984510669,15.200637237609426,13.75757207524381,12.90940527781506,10.62449306122447,8.38548870041881,14.144044944476668
10.740345390762373,17.652650543274298,15.18985353495867,13.233917274420191,11.884268307391993,10.340160587768485,8.458504195067558,13.50752237148814
10.780850328399447,17.649481228611933,15.187586565666606,13.415529882821513,11.40010385108078,10.202665790126336,8.86120833720818,13.575522175758167
10.81371996982632,17.643151475880675,15.199362188044486,13.347153572256634,12.226061529989215,8.363575702750637,8.7787879291047,13.634413051714693
10.887717267418475,17.643151475880675,15.178375327297113,13.46099185908596,12.422964696874294,11.738705537605568,8.796490207333578,13.888092580734925
10.862933554724211,17.643151475880675,15.218530021537337,13.242905270577818,11.492385966250973,10.471014819171423,8.813884558025606,13.454966710890941
10.916868696841577,17.643151475880675,15.246465377267858,13.244427015971201,11.492385966250973,10.471014819171423,8.830835365537549,13.456196420129412
10.938361000237231,17.643151475880675,15.25957346619939,13.244427015971201,11.492385966250973,10.471014819171423,8.830835365537549,13.456196420129412
10.948716645194592,17.643151475880675,15.27665911274535,13.244427015971201,11.492385966250973,10.471014819171423,8.830835365537549,13.456196420129412
8.48673398393153,16.03796971482139,14.309823189646048,11.775297421715827,11.225256725762893,7.601402334583733,6.541029999189903,12.240478903153711
8.4069317971587,16.105010512726782,13.997600421252695,12.328294703023394,11.6172944892629,9.305741456739435,6.541029999189903,12.759960632315702
8.375860015299594,16.050887008216737,14.02989425352855,12.380030154325457,11.856522261533737,8.517393171418904,6.541029999189903,12.85840043573314
8.371242135931933,16.02378508137718,14.062322197222667,12.323860125621126,11.593592593037384,6.2166061010848646,6.705639094860003,12.718599820835916
8.44009614103127,16.02378508137718,14.084660211064092,12.390479526523466,11.551193801680078,9.210440366976517,6.424869023905388,12.77818431937951
8.387312270561717,15.974225396012052,14.09604187459315,12.399585512019348,11.622685289462678,7.824445930877619,6.744059186311348,12.784933482374647
8.376090350438238,15.984564372619506,14.094103196384854,12.447845587147512,11.795853756086931,6.55250788703459,6.2324480165505225,12.869020894009179
8.27308133366583,15.931766193248746,14.120579105872674,12.431218191515056,11.671645688511857,8.160803920954665,6.3080984415095305,12.824498973856072
8.472195825485501,15.954399676073153,14.13853709059839,13.126357390703754,11.81894585784987,7.244941546337007,6.731018100482083,13.367974237888548
8.69433468816865,15.994797547735992,14.180492503031203,13.136662653712042,11.749585258937909,6.55250788703459,6.779921907472252,13.360751733925767
8.464635940677562,15.977683612316367,14.25382484197271,10.718874489469398,11.138973558699526,6.55250788703459,6.75110146893676,11.650084021475273
8.474911799159631,15.977683612316367,14.213570314011726,11.539713441726612,8.842026529498812,7.313886831633462,6.721425700790643,11.618482961226103
8.558335134747413,16.055155957680714,14.219228807870355,11.94393485541543,11.043049827533192,7.783640596221253,6.773080375655535,12.295858503418996
8.56522116042682,16.0116235176825,14.20487067408902,12.025874831996205,10.915106645867503,7.244941546337007,6.715383386334681,12.316813162989856
8.511778558714738,16.028171052839518,14.206492624656951,11.747372886135805,10.994420429860368,7.244941546337007,6.96979066990159,12.140792516135832
8.323122887587735,15.918424577929366,14.19624640281044,12.008359239640168,11.061013195716075,6.90875477931522,6.86484777797086,12.340433069413299
8.353732642263202,15.876024217147117,14.192759988102193,12.054359825040937,10.744451107790292,7.313886831633462,6.7464121285733745,12.300100184921046
8.531096096585228,15.922080888686857,14.194378407461526,11.58971056470365,10.101559419421314,8.476579508530941,6.61338421837956,11.828910697305602
8.61341204915678,15.961441957872001,14.217697632519664,11.837476930695749,10.101559419421314,8.594339400592892,6.459904454377535,12.03243923723365
8.634442751466477,15.963603362789575,14.222573056231841,11.974682685861989,10.857266728821275,7.940939762327791,6.278521424165844,12.270942361816576
8.806723554725636,15.997480596419404,14.24686301183929,11.981891055640292,11.114967110551458,8.303752415563412,6.056784013228625,12.350346134686598
8.736168065858228,16.042186164744468,14.290517897744559,11.291942078818346,9.50576737487541,8.3670677328386,5.983936280687191,11.491814181757302
8.046229101075378,16.04013421759671,14.310882790779182,11.054660665269862,9.35979432514452,7.824046010856292,5.288267030694535,11.256057070504397
8.10832229017324,16.04013421759671,14.298793747252216,11.556683943797154,10.536672391923391,7.475339236566737,5.0238805208462765,11.87692253658462
8.081475040137052,16.04013421759671,14.275708770856228,12.105915236870528,11.08896537422582,8.562548893137034,5.375278407684165,12.435655420473285
8.211482916445066,16.04013421759671,14.301244809645892,12.105915236870528,11.08896537422582,8.562548893137034,5.375278407684165,12.435655420473285
8.60135049942296,13.269059483669357,11.03005541721757,10.811766273800105,9.952325334619427,10.373522431293592,7.820840879907344,11.538602958260002
8.4767877767812,13.267330877756825,10.95008698975197,10.628641991731053,9.90353755128617,10.382853468483827,7.820840879907344,11.446796346169297
8.522379718103538,13.265599278590988,10.99220100902499,10.6782377612977,9.975854724662028,10.401258331428318,7.820840879907344,11.49069008091951
8.531096096585228,13.265599278590988,11.242664100328065,10.691967639914864,9.99884318585288,10.373522431293592,7.820840879907344,11.49273296168228
8.517992871586802,13.269059483669357,11.096333684390315,10.819798284210286,9.99884318585288,10.373522431293592,7.820840879907344,11.552155793461898
8.626944055375356,13.258642740896052,11.037370455286156,10.819798284210286,9.99884318585288,10.373522431293592,7.820840879907344,11.552155793461898
8.63141433550626,13.242811303528269,10.921431938136783,11.082157933374816,9.852246888342531,10.463131911491967,7.820840879907344,11.686887175419702
8.616133139271142,13.241036683319184,10.870338310021983,11.0186455364637,10.043292972227004,10.491301994830229,7.820840879907344,11.695255355062795
8.628555659269699,13.239258908233676,10.837205543732809,11.0186455364637,10.043292972227004,10.518700218288165,7.820840879907344,11.703554089007538
8.619208116822968,13.233906541044401,10.877745260164815,10.691967639914864,9.61587214452889,10.308985993422082,7.998335395952982,11.39640288460621
8.679822114864455,13.246351123968212,10.832457561567356,10.799595985047786,9.61587214452889,10.308985993422082,8.14902386805177,11.451060699493427
8.675222055641148,13.237477967034438,10.763546499940231,10.721084386282662,9.278092474027002,10.416341118636355,8.279950715722526,11.400887146781374
8.755264763314685,13.241036683319184,10.752077435046024,10.707751151716078,9.358846580275406,10.360944044643913,8.395703293828527,11.383966460172834
8.743053050224676,13.219491903015438,10.705018175104598,10.823790225800138,9.38437770918244,10.385944565501662,8.499436469826978,11.456365695436427
8.820847033377717,13.149007255768522,10.830599523041867,10.866680954096502,9.44943600950432,10.454523783963511,8.593413217327646,11.510933482289435
8.819073983267831,13.15095277788895,10.860843449362212,10.795506083434564,9.375939552625749,10.322230781590136,8.679312040892672,11.418625774449598
8.801920904041582,13.139812256414922,10.775471056848307,10.768506042432708,9.409273194575334,10.39516093745751,8.758412389457677,11.433893080082035
8.843470781627381,13.157925482930336,10.736114026834217,10.992066340225865,9.332646496360152,10.457401400981889,8.831711917821577,11.566475710526321
8.81877816903701,13.153088489533264,10.704838702305462,10.734242182303689,9.220389707829185,10.243560441877241,8.900003608959596,11.339773736496767
8.83651926920248,13.166573545576195,10.641751491899196,10.494075844768336,8.732465848349879,9.83633227734872,8.802522498284421,11.0186455364637
8.820404065485645,13.131325100934392,10.59935602701476,10.315630315397533,8.732465848349879,10.094149233605084,8.817890200945513,11.01206667357142
8.829958044235482,13.155800087724673,10.546866590861953,10.709985739582528,8.556606193773073,10.102379394048045,8.720134035412928,11.217224661591072
8.871084263978354,13.173438548004615,10.496621008949695,10.716659698193956,9.071193240566025,10.254179634797001,8.701180027529253,11.316922746420394
8.871505346165781,13.162162769244643,10.635134032246683,10.75579427616868,8.94910546953925,10.308985993422082,8.700514248543275,11.345701365855424
8.902591637374087,13.195057922569148,10.54702423254274,10.74507628970625,8.682877107057168,10.207325906555994,8.754002933494261,11.282266241614355
8.876823763180603,13.187965707496451,10.482737886415961,10.716659698193956,8.648396877031582,9.980494888896912,8.75904072752422,11.189975390433117
8.888618807300878,13.184400648021263,10.501664495504846,10.753659849198824,8.665785595466064,10.315630315397533,8.715059959545654,11.324195417595107
8.898502209646642,13.342303402904738,10.49155195664292,10.823790225800138,8.716207971151853,10.491301994830229,8.715059959545654,11.43281025466844
8.8427489162961,13.342784827159525,10.474184573339508,10.823790225800138,8.716207971151853,10.491301994830229,8.715059959545654,11.43281025466844
11.598726943661342,15.554748083587516,15.321807933208326,13.324489195480057,13.444448325847754,13.19189130572284,11.287554434665667,14.424189125967262
11.555534661493144,15.547873994101593,15.278718968375452,13.263864675787632,13.453106376097134,13.081543466215237,11.287554434665667,14.376269121254566
11.591829062565694,15.540952324249055,15.24361530498469,13.256896018612155,13.457407451830088,13.148033073468746,11.287554434665667,14.394369152660051
11.501439756027136,15.533623666428392,15.172961930586823,13.304686600863562,13.498057700804253,13.10032429109702,11.287554434665667,14.412752931964441
11.588394653106107,15.52624090261401,15.1458256627059,13.271474522940375,13.463966713106611,13.080501258809191,11.287554434665667,14.382811595712237
11.555410076576385,15.509841121138532,15.12852375887338,13.17590604006516,13.355696438886845,13.086116318555344,11.287554434665667,14.310877916014922
11.522400435332747,15.501724494419891,15.100656630639117,13.145495749061354,13.321379796214162,12.9972558329047,11.287554434665667,14.262118249198675
11.524280749008362,15.49335468983866,15.081688005802928,13.112719019736591,13.292107839753712,12.952762962683588,11.287554434665667,14.227422175938862
11.46738401799985,15.485102581542021,15.061904142071924,13.073175234051686,13.238012582507181,12.851344368449087,11.287554434665667,14.165181732670218
11.48247656671073,15.477730845554648,15.035884918377347,13.080501258809191,13.254094901236366,12.870822923581574,11.287554434665667,14.179251181096824
11.47611624183623,15.475261474458328,15.009327263268224,13.096842471874051,13.275944180597024,12.852916691696693,11.287554434665667,14.188659753158628
11.445641846163996,15.382667286779343,14.969173058293471,13.089842251812337,13.144126826131089,12.791080452981857,11.27385576310576,14.118574471006522
11.458353116144508,15.376388489734687,14.917544652239016,13.182577562061779,13.362353032941627,12.635534188994214,11.160014855596954,14.203445574609535
11.409030541474012,15.370703666694604,14.89845474041232,13.206259573920478,13.314087260138706,12.68949521176638,11.125364123639649,14.203318695208235
11.424345585796662,15.36604757461226,14.883275935134208,13.238012582507181,13.35768685139151,12.779377170872781,11.07736190903803,14.252979373536089
11.43553673238715,15.361369701884211,14.865388730892208,13.224096522099613,13.323064981479712,12.772734976733561,11.063994244741828,14.232342155415823
11.399476772462648,15.356883953571142,14.853135700778717,13.177432833111947,13.252282252738569,12.759377130454503,11.085965999397002,14.183945777975095
11.416921044236426,15.35237799261728,14.843126541039437,13.150917791922206,13.293030619054804,12.920555591255086,11.021330409481017,14.231688082702084
11.425612224242506,15.347635583371739,14.82551820106419,13.05734474102988,13.013626055637747,12.548257107710596,10.981063453138141,13.99667311003833
11.405039540929112,15.343521688669426,14.803187933964177,12.982482727983767,12.835425028321747,12.282802178388847,11.018170021381732,13.84113736820245
11.373261017842253,15.340044181030528,14.764108157347597,13.015828839518692,12.958226669420094,12.383503093663293,10.925524725589275,13.922220962112533
11.359914135836396,15.333052674943978,14.737186364263087,12.99407990461406,12.958608390184212,12.461718236326236,10.855087511512517,13.931099187672121
11.374777719078644,15.330418206380651,14.70900788261527,12.827995001361906,12.775358668518512,12.686957484108422,10.909929726232107,13.863730083159776
11.389751675273558,15.327997164683293,14.686369938536275,12.813119851828635,12.765691290604371,12.675454206331448,10.874171768240615,13.851650569085855
11.384603337675054,15.323580197346935,14.678316121364777,12.888666838675961,12.7896867284182,12.750722717999489,10.888277700834976,13.910003130891898
11.35679783225875,15.318698892975569,14.667697447547651,12.791358964949923,12.751882135058594,12.644330802262578,10.899919448775261,13.829710263265207
11.349382481896765,15.313122878879703,14.64071661002146,12.848718323415918,12.736409677721657,12.643685434848656,10.839718157189832,13.845070331079134
11.34782674007179,15.307065654764134,14.632268206113219,12.871594229002753,12.779312347902879,12.634931962691928,10.863795169827057,13.865253601333421
11.340225472120236,15.3016504802982,14.667240581788064,12.871594229002753,12.779312347902879,12.634931962691928,10.8653824262153,13.865253601333421
6.9584483932976555,13.854924521674233,14.309823189646048,8.987321812850125,8.77971129020447,7.741099090035366,6.5998704992128365,9.729193687429403
6.921658184151129,13.825857839724975,10.397329771261706,9.603057907261844,8.412054873292933,7.00397413672268,6.831953565565855,9.92378025580389
7.160845906664299,13.929464940339177,10.450596888379366,9.179984251961283,8.434028950155469,7.244941546337007,7.2196420401307355,9.661479683575521
7.091742115095153,13.901689171636098,10.52489702656513,8.748463629942055,8.987321812850125,7.601402334583733,6.668228248417403,9.69898173460629
7.148345743900068,13.88503755344827,10.6234957247597,8.294299608857235,8.987321812850125,7.601402334583733,6.652863029353347,9.546884034617925
7.192182058713246,13.923468597135031,10.706497597951318,8.699681400989514,8.987321812850125,7.601402334583733,6.635946555686647,9.680406499268875
7.173958319756794,13.865253601333421,10.742789242882148,8.517393171418904,9.319284458965361,8.006700845440367,6.814542897259958,9.860110212566559
7.1592919047975645,13.874723360102745,10.755261096378494,9.300820725104558,9.113388845899733,8.294299608857235,6.775366090936392,10.086725356114435
7.2633296174768365,13.87942482179379,10.760389149066027,9.604811938609481,8.433159195806228,8.294299608857235,6.740519359606223,10.06185788850757
7.140453043101158,13.880362467490574,10.757668810746772,9.47247384058159,8.517393171418904,8.522976436171964,6.26530121273771,10.044335861123507
7.299797366758161,13.88223512546044,10.755943515580956,9.14899674173513,8.403128235128264,8.81877816903701,6.317164686747284,9.934210725178968
7.232733136177615,13.83727302821889,10.735657271744875,9.239996256883693,8.484876589939695,8.881975184248867,7.332369205929062,10.014178834378756
7.469654172932128,13.840204146163925,10.710811273158345,9.268703615273097,9.259225769705994,10.00563792118106,7.358193752733032,10.674775633480014
7.400009517162692,13.820499094499693,10.759922117256918,9.296609807128359,9.305741456739435,0.0,7.186901020411631,9.994287576862567
7.504391559161238,13.851843451531353,10.806348507298559,9.97720259035841,10.567257414385397,7.313886831633462,6.6039438246004725,11.032806851316673
7.530479995245536,13.828427770397164,10.804095957008176,9.993556749624995,10.66825747676904,7.824445930877619,7.459914766241105,11.117717571314712
7.535830462798367,13.833351458410394,10.811705789319397,9.36314729221994,8.64135583403666,7.824445930877619,7.04141166379481,9.893992617974327
7.552762084214147,13.77812120684338,10.864120475761018,10.516969037677818,9.710024155323328,7.824445930877619,7.20934025660291,10.931641610888983
7.595889917718538,13.787626382751844,10.907019634953969,10.008748063193622,0.0,7.824445930877619,7.144407180321139,10.115367911571628
7.664346632098617,13.840204146163925,10.95191119962095,8.546751993657782,0.0,8.853808274977197,6.994849985833071,9.405084448768694
7.741099090035366,13.817808914717737,10.977158030900029,9.667765219015058,8.860782895806315,8.853808274977197,6.839476438228843,10.303906617422061
7.781973234434385,13.818108181217784,11.007684219498138,10.398458146978019,10.650862467799168,8.853808274977197,7.014814351275545,11.314925643989673
7.765993079407675,13.859432702051125,11.041881294549245,0.0,11.21075223436259,8.853808274977197,6.5638555265321274,11.301228649089653
7.753623546559746,13.870567710143856,11.04947630816179,10.119324475334565,7.674617497364363,8.099554282376364,6.918695219020472,10.317648079011516
7.826842098158293,13.877546888732908,11.094496690470205,9.833065088239582,6.51025834052315,7.892078421248119,6.579251212010101,9.998161166138809
7.889084407035514,13.870283740511553,11.11652911112194,10.449410013339548,7.428333194190806,8.323122887587735,6.502790045915623,10.604677304739258
7.906915488678587,13.879387297672812,11.114282036208994,10.003966171102347,6.823286122355687,8.195057690895077,6.9363427358340495,10.190694512139672
7.820840879907344,13.822487164748866,11.12876186028198,9.907778333953285,6.576469569048224,8.350193650720067,7.163946684342547,10.127950233416236
7.803026643632217,13.837077314543457,11.139177023413632,9.899429329075273,7.388946097618437,7.236339342754344,6.516193076042964,10.039939675671627
9.373479109353363,19.215766095122284,14.933233077414666,11.918397239722838,12.660331092405906,9.210440366976517,9.751675801946746,13.07107218827772
9.283033057369623,19.217047654823503,14.9321156672814,11.362114203075018,12.35017731849889,8.853808274977197,9.751675801946746,12.688501881189456
9.161255164285691,19.216614635274173,14.866832407313238,11.082157933374816,10.819798284210286,8.699681400989514,9.751675801946746,11.703554089007538
8.937612591306213,19.196266994000577,14.825031489801862,11.06665398721974,10.12667110305036,8.699681400989514,9.513108081846005,11.461642696843066
8.823500727991183,19.188348958844102,14.787893112850332,11.11395422597838,10.96648993456911,8.699681400989514,9.476390144300849,11.782960235741939
8.769507120030227,19.18936109951038,14.767178086138788,9.62251624577579,10.463131911491967,8.699681400989514,9.001222992395064,10.934908916663861
8.593227877692234,19.18768136891945,14.747161515243258,9.441531454869693,5.303304908059076,5.303304908059076,8.766705997750515,9.472781556562168
8.812843433517195,19.186498761982506,14.727748689133994,10.308985993422082,7.650168700845001,7.650168700845001,8.459775920546287,10.440010162389305
8.770594329891145,19.187976221924387,14.710888943031255,10.308985993422082,8.497194544909547,7.650168700845001,8.014666370464942,10.518700218288165
8.910990494656719,19.18375316587402,14.711311602570593,10.645448706505872,8.612685172875459,7.972810784121404,8.00903068506973,10.827766295132466
8.940891067785461,19.179001717259638,14.732339944737827,9.45727857185611,9.278092474027002,5.303304908059076,8.12058871174027,10.073272520325904
8.94754601503218,19.176809301116858,14.743124539193678,9.883335864325275,9.55400099583723,3.713572066704308,8.190908881182514,10.426468994072131
8.954802752850968,19.175254582258983,14.704824259952629,10.118639253920785,9.539716058977092,8.131824785007195,8.24380842366528,10.647826772357497
9.016512874996026,19.173444984791406,14.694149265648996,9.928228944424575,9.735128070758227,8.131824785007195,8.207401833376355,10.616461869895815
9.06843112579349,19.171514120439678,14.686323055170776,10.2328272702548,9.503084610020228,5.303304908059076,8.27563105457801,10.63106031411106
9.14452103093889,19.169431023087395,14.697635013471086,10.53212287826962,9.928228944424575,6.803505257608338,8.626406276389554,10.983613347424248
9.093694189856862,19.166664182668796,14.68639630946346,9.69898173460629,9.575052927597383,5.303304908059076,8.860215358901183,10.33854382482173
9.206633510044856,19.166341154226075,14.656157492755296,10.292179440058462,10.169728906753061,6.68586094706836,9.073030421011577,10.94024216782542
9.09985563880091,19.196153260391338,14.654674859026182,10.614032510272494,9.601503695373488,8.07153089355666,8.745921121024347,10.980007594729422
9.335650562941629,19.195354919317264,14.601894406451486,10.768990125578178,10.478160833848387,8.38022733634308,9.274066062856727,11.378399292001482
9.153452509769135,19.195463674926884,14.579004359944767,11.564236259204655,9.941986851686737,8.191463051326927,9.068315871946766,11.77265549365244
9.258940041812245,19.195380726803435,14.536574902753005,10.928507120900864,10.15140176217555,8.17244681834278,9.075551045627543,11.34934715099341
9.28489110324048,19.194483064610818,14.405548575557876,11.297936077911888,10.384554754137843,8.154500175151941,9.320091235935301,11.66554354239074
9.322775801305971,19.191990562885685,14.262552575572663,11.424454841980669,10.407651033428568,7.827240901752812,9.267665438595452,11.75313063554604
9.373818840968658,19.1919091759415,14.22607928708148,11.531757032705352,11.488643018250334,9.741027444837728,9.275472466913964,12.285350445351659
9.408289184655837,19.191778295544633,14.185531545939215,11.560772327227417,11.716690459057835,9.814710982145282,9.472858470764415,12.412277544454046
9.447150114054207,19.190957937483006,14.152831719860723,11.560772327227417,11.716690459057835,9.814710982145282,9.477232830220407,12.412277544454046
4.6913478822291435,11.92504173829169,10.185503603361282,6.90875477931522,0.0,0.0,3.4965075614664802,6.90875477931522
4.927253685157205,11.92504173829169,10.20551621869483,6.90875477931522,0.0,0.0,3.4965075614664802,6.90875477931522
4.882801922586371,11.918397239722838,10.24259916009427,6.90875477931522,0.0,0.0,3.4965075614664802,6.90875477931522
4.997212273764115,11.918397239722838,10.308585926738967,6.90875477931522,0.0,0.0,3.4965075614664802,6.90875477931522
5.147494476813453,11.918397239722838,10.33870561879364,6.90875477931522,6.907755278982137,7.306531398939505,3.4965075614664802,8.157370441186774
5.278114659230517,11.92504173829169,10.373397427387058,6.90875477931522,7.591861714889934,5.849324779946859,3.4965075614664802,8.109826276018477
5.241747015059643,11.92504173829169,10.414663115066407,6.90875477931522,7.140453043101158,8.234564993267135,3.4965075614664802,8.704502289721232
5.262690188904886,11.928347504569842,10.498553216683446,6.90875477931522,0.0,0.0,3.4965075614664802,6.90875477931522
5.365976015021851,11.931642378754141,10.57341728191989,6.90875477931522,6.759255270663693,6.049733455231958,3.4965075614664802,7.734121303328305
5.7430031878094825,11.934926432385152,10.61771105869799,6.90875477931522,6.406879986069314,8.017307507688582,3.4965075614664802,8.441822884391462
5.71042701737487,11.931642378754141,10.657400521418637,7.313886831633462,6.513230110912307,7.829630389150193,3.4965075614664802,8.452547997922705
5.814130531825066,11.942113610091182,10.70283989194239,7.741099090035366,6.60934924316738,7.59890045687141,3.4965075614664802,8.52456594574565
5.805134968916488,11.932300052847731,10.743480223454219,7.741099090035366,6.664409020350408,8.101980731853192,3.4965075614664802,8.761550139129644
5.631211781821365,11.914389245098882,10.774341491401676,7.741099090035366,7.110696122978827,8.54110501146255,3.4965075614664802,9.064736398117391
5.583496308781699,11.918397239722838,10.777997497061715,7.601402334583733,7.470224135899966,8.355379895253634,3.4965075614664802,8.988071438072634
5.666426688112432,11.927687224983487,10.793187872136752,7.601402334583733,7.69484807238461,8.532081803909987,3.4965075614664802,9.134646527606982
5.662960480135946,11.918397239722838,10.780933500586716,7.601402334583733,7.713784616598755,8.352082671352637,3.4965075614664802,9.045111892608405
7.640123172695364,16.126857255754565,13.39461551837567,10.138599199626192,7.438971592395862,8.517393171418904,7.791109510610028,10.373522431293592
7.571473648851271,16.13002432063782,13.41139653672705,9.99884318585288,6.90875477931522,8.517393171418904,7.697121317282625,10.239995502805316
7.462214939768189,16.154716930818086,13.497869496540252,9.99884318585288,6.90875477931522,8.517393171418904,7.59337419312129,10.239995502805316
7.4133673356952405,16.161059446185046,13.623145938017645,9.99884318585288,6.90875477931522,8.517393171418904,7.477604243197589,10.239995502805316
7.516977224604321,16.180225116399995,13.621028561825627,10.12667110305036,6.90875477931522,8.517393171418904,7.346010209913293,10.34177474101152
7.595889917718538,16.18210287473244,13.661085840592158,10.12667110305036,6.90875477931522,8.517393171418904,7.195187320178709,10.34177474101152
7.646353722445999,16.184819376546592,13.685561313208888,10.229729061853906,6.970730078143525,5.707110264748875,7.017506142941256,10.277771543160718
7.7306140660637395,16.188181351756402,13.781923784326993,10.19802109993701,7.072421900537371,3.8066624897703196,6.80128303447162,10.24252791726305
7.761744984658913,16.18706194875886,13.825991441118983,10.227525661948563,7.244941546337007,4.990432586778736,6.525029657843462,10.281923988256374
7.77779262633883,16.192832089871146,13.729568064060983,9.130539301772627,5.327876168789581,3.8501476017100584,6.598509028614515,9.157361447185297
7.804251383528112,16.19875364622669,13.643580422847437,10.354053487889388,7.501634457883413,2.9444389791664403,7.1731917424865985,10.410666535381921
7.820439515262181,16.192275141983078,13.566333558040713,10.212184752202996,7.429520842786462,2.1972245773362196,7.186901020411631,10.272461552061877
